filename,width,height,class,xmin,ymin,xmax,ymax
00326.jpg,1024,1024,headlamp,794,573,839,595
00326.jpg,1024,1024,fender,659,551,816,631
00326.jpg,1024,1024,fender,217,532,406,616
00326.jpg,1024,1024,bodysurface,388,538,674,670
00326.jpg,1024,1024,coupe,109,485,852,691
00327.jpg,1024,1024,wheel,679,595,773,689
00327.jpg,1024,1024,wheel,231,590,323,683
00327.jpg,1024,1024,aero,325,570,395,583
00327.jpg,1024,1024,rocker,338,626,670,672
00327.jpg,1024,1024,diffuser,843,617,904,659
00327.jpg,1024,1024,rearlamp,822,558,886,583
00327.jpg,1024,1024,rearbumper,763,581,905,661
00327.jpg,1024,1024,spoiler,827,532,894,560
00327.jpg,1024,1024,dlo,404,496,691,548
00327.jpg,1024,1024,headlamp,163,565,229,591
00327.jpg,1024,1024,frontbumper,157,606,228,666
00327.jpg,1024,1024,bodysurface,357,549,655,671
00327.jpg,1024,1024,fender,609,536,824,621
00327.jpg,1024,1024,fender,195,548,390,616
00327.jpg,1024,1024,coupe,157,481,905,699
00327.jpg,1024,1024,mirror,410,521,462,549
00332.jpg,1024,1024,dlo,295,553,418,623
00332.jpg,1024,1024,mirror,751,579,792,614
00332.jpg,1024,1024,mirror,323,586,416,623
00332.jpg,1024,1024,grill,641,679,881,730
00332.jpg,1024,1024,opening,598,752,903,793
00332.jpg,1024,1024,headlamp,854,635,907,685
00332.jpg,1024,1024,headlamp,513,639,653,688
00332.jpg,1024,1024,hood,455,604,859,689
00332.jpg,1024,1024,wheel,422,684,499,828
00332.jpg,1024,1024,wheel,182,705,231,834
00332.jpg,1024,1024,frontbumper,491,710,921,808
00332.jpg,1024,1024,aero,386,657,430,680
00332.jpg,1024,1024,rocker,241,739,428,813
00332.jpg,1024,1024,fender,180,616,283,720
00332.jpg,1024,1024,fender,392,619,541,709
00332.jpg,1024,1024,bodysurface,261,617,422,809
00332.jpg,1024,1024,coupe,179,534,923,840
00333.jpg,1024,1024,aero,670,627,781,650
00333.jpg,1024,1024,wheel,784,647,876,754
00333.jpg,1024,1024,wheel,317,656,417,770
00333.jpg,1024,1024,rearlamp,154,620,256,654
00333.jpg,1024,1024,rearlamp,87,621,101,645
00333.jpg,1024,1024,spoiler,94,592,249,624
00333.jpg,1024,1024,rearbumper,79,645,343,752
00333.jpg,1024,1024,diffuser,81,689,296,748
00333.jpg,1024,1024,rocker,428,694,772,743
00333.jpg,1024,1024,frontbumper,878,669,925,741
00333.jpg,1024,1024,headlamp,870,621,918,650
00333.jpg,1024,1024,mirror,645,573,686,607
00333.jpg,1024,1024,dlo,382,545,682,604
00333.jpg,1024,1024,fender,697,606,904,666
00333.jpg,1024,1024,fender,234,592,484,669
00333.jpg,1024,1024,bodysurface,437,597,758,742
00333.jpg,1024,1024,coupe,80,529,926,783
00334.jpg,1024,1024,wheel,426,719,471,807
00334.jpg,1024,1024,wheel,610,714,652,793
00334.jpg,1024,1024,aero,583,695,614,709
00334.jpg,1024,1024,mirror,537,651,580,675
00334.jpg,1024,1024,dlo,423,627,559,675
00334.jpg,1024,1024,rearlamp,294,684,388,709
00334.jpg,1024,1024,rearlamp,159,685,197,708
00334.jpg,1024,1024,spoiler,167,660,378,690
00334.jpg,1024,1024,rearbumper,156,708,434,791
00334.jpg,1024,1024,diffuser,157,742,372,791
00334.jpg,1024,1024,rocker,473,742,608,785
00334.jpg,1024,1024,fender,577,678,649,715
00334.jpg,1024,1024,fender,381,663,491,731
00334.jpg,1024,1024,bodysurface,477,669,604,779
00334.jpg,1024,1024,coupe,155,616,653,816
00343.jpg,1024,1024,rearlamp,475,609,641,655
00343.jpg,1024,1024,rearlamp,821,608,899,652
00343.jpg,1024,1024,wheel,353,674,410,830
00343.jpg,1024,1024,wheel,109,662,170,799
00343.jpg,1024,1024,aero,160,629,201,655
00343.jpg,1024,1024,mirror,199,552,258,595
00343.jpg,1024,1024,dlo,237,512,438,596
00343.jpg,1024,1024,spoiler,498,565,888,614
00343.jpg,1024,1024,rearbumper,402,655,904,797
00343.jpg,1024,1024,diffuser,519,715,887,790
00343.jpg,1024,1024,rocker,172,738,350,790
00343.jpg,1024,1024,bodysurface,201,588,348,788
00343.jpg,1024,1024,fender,112,603,205,674
00343.jpg,1024,1024,fender,323,574,478,705
00343.jpg,1024,1024,coupe,106,491,905,847
00345.jpg,1024,1024,grill,528,669,796,730
00345.jpg,1024,1024,headlamp,769,617,826,674
00345.jpg,1024,1024,headlamp,385,620,543,680
00345.jpg,1024,1024,wheel,282,672,369,835
00345.jpg,1024,1024,wheel,36,686,83,827
00345.jpg,1024,1024,mirror,174,559,280,605
00345.jpg,1024,1024,mirror,654,556,697,596
00345.jpg,1024,1024,opening,478,758,821,800
00345.jpg,1024,1024,frontbumper,352,687,841,805
00345.jpg,1024,1024,aero,233,642,292,666
00345.jpg,1024,1024,rocker,92,727,288,808
00345.jpg,1024,1024,hood,321,579,766,682
00345.jpg,1024,1024,dlo,152,524,279,604
00345.jpg,1024,1024,fender,273,607,442,700
00345.jpg,1024,1024,fender,33,593,144,718
00345.jpg,1024,1024,bodysurface,124,598,276,803
00345.jpg,1024,1024,coupe,34,503,843,850
00349.jpg,1024,1024,aero,663,581,752,603
00349.jpg,1024,1024,wheel,753,610,874,732
00349.jpg,1024,1024,wheel,151,611,273,735
00349.jpg,1024,1024,rocker,292,653,731,712
00349.jpg,1024,1024,frontbumper,881,625,991,714
00349.jpg,1024,1024,headlamp,877,572,980,614
00349.jpg,1024,1024,grill,984,609,991,646
00349.jpg,1024,1024,mirror,565,513,640,552
00349.jpg,1024,1024,dlo,278,486,635,552
00349.jpg,1024,1024,rearlamp,34,562,93,594
00349.jpg,1024,1024,diffuser,25,642,71,685
00349.jpg,1024,1024,rearbumper,25,593,171,696
00349.jpg,1024,1024,spoiler,37,533,71,563
00349.jpg,1024,1024,fender,675,554,927,655
00349.jpg,1024,1024,fender,101,534,329,656
00349.jpg,1024,1024,bodysurface,301,541,717,707
00349.jpg,1024,1024,coupe,25,469,994,746
00353.jpg,1024,1024,rearlamp,271,597,455,650
00353.jpg,1024,1024,rearlamp,34,589,97,638
00353.jpg,1024,1024,diffuser,32,703,414,786
00353.jpg,1024,1024,rearbumper,26,630,574,791
00353.jpg,1024,1024,wheel,534,667,624,835
00353.jpg,1024,1024,wheel,908,639,994,786
00353.jpg,1024,1024,aero,862,610,925,631
00353.jpg,1024,1024,mirror,770,523,850,572
00353.jpg,1024,1024,dlo,541,485,821,571
00353.jpg,1024,1024,rocker,630,712,902,790
00353.jpg,1024,1024,spoiler,46,547,416,607
00353.jpg,1024,1024,fender,464,553,676,717
00353.jpg,1024,1024,fender,863,574,992,658
00353.jpg,1024,1024,bodysurface,645,563,879,785
00353.jpg,1024,1024,coupe,26,456,998,855
00354.jpg,1024,1024,rearlamp,517,616,696,662
00354.jpg,1024,1024,rearlamp,892,616,974,666
00354.jpg,1024,1024,dlo,211,506,461,596
00354.jpg,1024,1024,mirror,174,549,234,596
00354.jpg,1024,1024,aero,116,636,168,664
00354.jpg,1024,1024,wheel,366,681,442,855
00354.jpg,1024,1024,wheel,39,672,143,827
00354.jpg,1024,1024,diffuser,551,732,966,809
00354.jpg,1024,1024,rearbumper,428,661,982,807
00354.jpg,1024,1024,spoiler,557,570,954,620
00354.jpg,1024,1024,bodysurface,149,601,360,813
00354.jpg,1024,1024,fender,330,572,542,717
00354.jpg,1024,1024,fender,48,605,205,719
00354.jpg,1024,1024,coupe,33,480,982,874
00355.jpg,1024,1024,wheel,273,601,336,662
00355.jpg,1024,1024,wheel,571,594,629,653
00355.jpg,1024,1024,dlo,391,532,563,567
00355.jpg,1024,1024,mirror,392,550,435,567
00355.jpg,1024,1024,aero,337,585,411,595
00355.jpg,1024,1024,rearlamp,653,567,672,583
00355.jpg,1024,1024,spoiler,636,545,670,560
00355.jpg,1024,1024,headlamp,216,583,267,601
00355.jpg,1024,1024,aero,202,625,219,648
00355.jpg,1024,1024,grill,202,595,210,620
00355.jpg,1024,1024,frontbumper,200,605,271,653
00355.jpg,1024,1024,bodysurface,354,563,546,643
00355.jpg,1024,1024,fender,528,553,647,614
00355.jpg,1024,1024,fender,249,572,384,625
00355.jpg,1024,1024,hood,204,555,382,598
00355.jpg,1024,1024,rearbumper,619,586,678,634
00355.jpg,1024,1024,coupe,201,521,678,668
00357.jpg,1024,1024,headlamp,435,542,603,598
00357.jpg,1024,1024,headlamp,204,517,265,574
00357.jpg,1024,1024,grill,211,577,446,647
00357.jpg,1024,1024,wheel,631,591,691,744
00357.jpg,1024,1024,wheel,855,579,884,687
00357.jpg,1024,1024,mirror,711,487,801,521
00357.jpg,1024,1024,aero,697,554,749,575
00357.jpg,1024,1024,fender,810,509,887,571
00357.jpg,1024,1024,dlo,712,455,811,518
00357.jpg,1024,1024,opening,192,651,488,731
00357.jpg,1024,1024,frontbumper,190,591,643,733
00357.jpg,1024,1024,hood,233,493,675,599
00357.jpg,1024,1024,bodysurface,700,517,828,686
00357.jpg,1024,1024,fender,561,522,724,624
00357.jpg,1024,1024,coupe,187,432,888,759
00358.jpg,1024,1024,headlamp,545,550,710,608
00358.jpg,1024,1024,headlamp,856,523,917,584
00358.jpg,1024,1024,wheel,445,596,518,742
00358.jpg,1024,1024,wheel,212,564,250,671
00358.jpg,1024,1024,aero,389,552,441,582
00358.jpg,1024,1024,mirror,328,483,416,521
00358.jpg,1024,1024,mirror,681,461,712,490
00358.jpg,1024,1024,grill,701,591,914,652
00358.jpg,1024,1024,hood,454,492,895,607
00358.jpg,1024,1024,opening,649,659,929,727
00358.jpg,1024,1024,frontbumper,510,607,930,734
00358.jpg,1024,1024,dlo,296,449,415,523
00358.jpg,1024,1024,bodysurface,281,509,433,693
00358.jpg,1024,1024,fender,427,524,558,647
00358.jpg,1024,1024,fender,207,490,293,578
00358.jpg,1024,1024,coupe,206,427,931,757
00361.jpg,1024,1024,headlamp,393,553,586,624
00361.jpg,1024,1024,headlamp,890,540,970,614
00361.jpg,1024,1024,grill,567,614,919,688
00361.jpg,1024,1024,opening,512,720,955,780
00361.jpg,1024,1024,frontbumper,338,604,991,793
00361.jpg,1024,1024,wheel,271,619,381,822
00361.jpg,1024,1024,wheel,15,621,67,805
00361.jpg,1024,1024,aero,245,573,284,603
00361.jpg,1024,1024,mirror,155,466,282,523
00361.jpg,1024,1024,mirror,771,451,833,503
00361.jpg,1024,1024,hood,322,493,891,622
00361.jpg,1024,1024,dlo,151,418,282,521
00361.jpg,1024,1024,bodysurface,121,509,270,778
00361.jpg,1024,1024,fender,268,525,427,669
00361.jpg,1024,1024,fender,14,503,133,666
00361.jpg,1024,1024,coupe,12,385,1006,842
00366.jpg,1024,1024,mirror,579,612,684,655
00366.jpg,1024,1024,wheel,404,720,520,866
00366.jpg,1024,1024,wheel,877,720,963,856
00366.jpg,1024,1024,headlamp,227,675,388,726
00366.jpg,1024,1024,headlamp,52,672,115,723
00366.jpg,1024,1024,grill,51,721,237,771
00366.jpg,1024,1024,frontbumper,41,741,415,842
00366.jpg,1024,1024,opening,45,795,282,842
00366.jpg,1024,1024,aero,520,687,590,709
00366.jpg,1024,1024,dlo,579,577,820,649
00366.jpg,1024,1024,bodysurface,538,650,843,832
00366.jpg,1024,1024,fender,814,637,987,740
00366.jpg,1024,1024,fender,344,653,574,756
00366.jpg,1024,1024,coupe,41,556,998,879
00369.jpg,1024,1024,wheel,804,711,892,798
00369.jpg,1024,1024,wheel,346,706,437,796
00369.jpg,1024,1024,aero,440,683,505,697
00369.jpg,1024,1024,dlo,523,612,799,660
00369.jpg,1024,1024,rearlamp,937,678,982,702
00369.jpg,1024,1024,headlamp,258,680,335,709
00369.jpg,1024,1024,grill,237,710,253,736
00369.jpg,1024,1024,frontbumper,232,718,337,785
00369.jpg,1024,1024,opening,255,747,284,767
00369.jpg,1024,1024,opening,239,753,250,774
00369.jpg,1024,1024,rearbumper,877,698,988,776
00369.jpg,1024,1024,spoiler,946,659,977,680
00369.jpg,1024,1024,bodysurface,461,658,776,784
00369.jpg,1024,1024,coupe,231,606,990,808
00369.jpg,1024,1024,fender,720,651,935,732
00369.jpg,1024,1024,fender,297,662,494,734
00372.jpg,1024,1024,rearlamp,598,486,766,531
00372.jpg,1024,1024,rearlamp,920,485,973,527
00372.jpg,1024,1024,wheel,440,551,527,704
00372.jpg,1024,1024,wheel,50,543,152,677
00372.jpg,1024,1024,aero,130,509,188,528
00372.jpg,1024,1024,mirror,203,433,271,478
00372.jpg,1024,1024,diffuser,671,599,969,651
00372.jpg,1024,1024,rearbumper,507,531,982,678
00372.jpg,1024,1024,spoiler,607,448,961,492
00372.jpg,1024,1024,bodysurface,168,475,422,657
00372.jpg,1024,1024,fender,407,450,606,580
00372.jpg,1024,1024,fender,52,485,191,584
00372.jpg,1024,1024,coupe,45,369,982,727
00372.jpg,1024,1024,dlo,210,388,507,477
00375.jpg,1024,1024,wheel,433,608,544,748
00375.jpg,1024,1024,wheel,865,570,923,671
00375.jpg,1024,1024,aero,548,564,628,588
00375.jpg,1024,1024,mirror,615,490,706,534
00375.jpg,1024,1024,headlamp,243,567,405,618
00375.jpg,1024,1024,grill,124,587,241,657
00375.jpg,1024,1024,opening,126,652,220,709
00375.jpg,1024,1024,opening,237,681,311,709
00375.jpg,1024,1024,frontbumper,121,609,442,731
00375.jpg,1024,1024,hood,122,499,581,611
00375.jpg,1024,1024,dlo,615,455,824,528
00375.jpg,1024,1024,bodysurface,558,521,840,692
00375.jpg,1024,1024,fender,821,492,944,583
00375.jpg,1024,1024,fender,349,539,602,638
00375.jpg,1024,1024,coupe,122,435,944,761
00378.jpg,1024,1024,wheel,488,517,583,660
00378.jpg,1024,1024,wheel,136,536,191,647
00378.jpg,1024,1024,aero,420,482,489,505
00378.jpg,1024,1024,headlamp,620,466,786,513
00378.jpg,1024,1024,grill,788,499,969,559
00378.jpg,1024,1024,opening,810,578,957,616
00378.jpg,1024,1024,opening,709,575,810,613
00378.jpg,1024,1024,frontbumper,581,506,970,638
00378.jpg,1024,1024,hood,467,438,962,513
00378.jpg,1024,1024,mirror,340,421,430,457
00378.jpg,1024,1024,dlo,240,397,434,462
00378.jpg,1024,1024,bodysurface,211,464,472,628
00378.jpg,1024,1024,fender,441,451,671,546
00378.jpg,1024,1024,fender,122,467,243,555
00378.jpg,1024,1024,coupe,120,386,971,677
00382.jpg,1024,1024,wheel,473,697,566,838
00382.jpg,1024,1024,wheel,214,700,261,820
00382.jpg,1024,1024,opening,671,769,960,801
00382.jpg,1024,1024,grill,717,694,952,747
00382.jpg,1024,1024,headlamp,577,650,725,702
00382.jpg,1024,1024,headlamp,910,653,970,704
00382.jpg,1024,1024,mirror,771,588,807,624
00382.jpg,1024,1024,mirror,365,586,461,626
00382.jpg,1024,1024,dlo,318,552,460,625
00382.jpg,1024,1024,aero,438,658,482,679
00382.jpg,1024,1024,frontbumper,549,703,972,817
00382.jpg,1024,1024,fender,210,616,309,727
00382.jpg,1024,1024,fender,449,630,616,754
00382.jpg,1024,1024,bodysurface,275,617,465,802
00382.jpg,1024,1024,hood,500,610,926,702
00382.jpg,1024,1024,coupe,203,535,973,857
00383.jpg,1024,1024,headlamp,449,547,593,611
00383.jpg,1024,1024,headlamp,119,518,188,588
00383.jpg,1024,1024,grill,155,593,456,659
00383.jpg,1024,1024,mirror,640,445,722,494
00383.jpg,1024,1024,mirror,233,420,274,459
00383.jpg,1024,1024,wheel,615,589,646,740
00383.jpg,1024,1024,wheel,734,532,750,644
00383.jpg,1024,1024,aero,651,535,670,558
00383.jpg,1024,1024,opening,137,663,497,723
00383.jpg,1024,1024,frontbumper,110,580,628,740
00383.jpg,1024,1024,fender,694,446,755,535
00383.jpg,1024,1024,fender,560,489,662,595
00383.jpg,1024,1024,hood,183,464,615,613
00383.jpg,1024,1024,dlo,636,402,688,490
00383.jpg,1024,1024,bodysurface,649,468,715,660
00383.jpg,1024,1024,coupe,109,372,753,761
00384.jpg,1024,1024,headlamp,520,531,720,605
00384.jpg,1024,1024,headlamp,887,473,967,555
00384.jpg,1024,1024,grill,716,568,967,663
00384.jpg,1024,1024,opening,658,645,962,733
00384.jpg,1024,1024,wheel,378,580,509,762
00384.jpg,1024,1024,wheel,78,483,123,608
00384.jpg,1024,1024,aero,310,499,381,538
00384.jpg,1024,1024,mirror,232,399,343,457
00384.jpg,1024,1024,mirror,657,361,694,395
00384.jpg,1024,1024,fender,71,383,172,491
00384.jpg,1024,1024,fender,343,459,549,635
00384.jpg,1024,1024,bodysurface,154,403,367,686
00384.jpg,1024,1024,coupe-convertible,70,324,970,779
00384.jpg,1024,1024,hood,390,405,947,599
00388.jpg,1024,1024,aero,721,518,760,561
00388.jpg,1024,1024,wheel,636,586,727,771
00388.jpg,1024,1024,wheel,902,507,933,637
00388.jpg,1024,1024,mirror,729,430,833,479
00388.jpg,1024,1024,mirror,340,417,376,456
00388.jpg,1024,1024,grill,133,610,427,690
00388.jpg,1024,1024,headlamp,411,537,609,625
00388.jpg,1024,1024,headlamp,126,514,192,601
00388.jpg,1024,1024,opening,121,695,488,777
00388.jpg,1024,1024,opening,512,479,588,499
00388.jpg,1024,1024,opening,305,470,344,488
00388.jpg,1024,1024,fender,572,491,740,608
00388.jpg,1024,1024,fender,849,423,934,527
00388.jpg,1024,1024,bodysurface,725,447,886,696
00388.jpg,1024,1024,coupe,114,370,935,791
00389.jpg,1024,1024,wheel,444,689,551,839
00389.jpg,1024,1024,wheel,81,662,150,798
00389.jpg,1024,1024,aero,391,647,447,674
00389.jpg,1024,1024,headlamp,566,645,725,705
00389.jpg,1024,1024,headlamp,883,640,935,699
00389.jpg,1024,1024,grill,714,700,925,749
00389.jpg,1024,1024,opening,669,773,934,817
00389.jpg,1024,1024,frontbumper,529,692,945,829
00389.jpg,1024,1024,hood,458,593,903,707
00389.jpg,1024,1024,mirror,307,566,410,610
00389.jpg,1024,1024,mirror,708,560,740,595
00389.jpg,1024,1024,fender,408,607,596,753
00389.jpg,1024,1024,bodysurface,169,586,441,816
00389.jpg,1024,1024,fender,69,560,218,723
00389.jpg,1024,1024,coupe-convertible,62,511,944,851
00392.jpg,1024,1024,grill,551,680,834,739
00392.jpg,1024,1024,wheel,317,674,386,844
00392.jpg,1024,1024,wheel,88,684,133,836
00392.jpg,1024,1024,mirror,217,554,319,604
00392.jpg,1024,1024,mirror,730,554,779,599
00392.jpg,1024,1024,headlamp,410,624,565,685
00392.jpg,1024,1024,headlamp,814,626,881,686
00392.jpg,1024,1024,opening,512,764,864,816
00392.jpg,1024,1024,frontbumper,365,664,892,825
00392.jpg,1024,1024,aero,290,642,324,664
00392.jpg,1024,1024,opening,450,590,506,603
00392.jpg,1024,1024,opening,702,592,734,603
00392.jpg,1024,1024,dlo,210,515,319,601
00392.jpg,1024,1024,bodysurface,176,597,319,817
00392.jpg,1024,1024,fender,90,579,195,721
00392.jpg,1024,1024,fender,305,602,442,728
00392.jpg,1024,1024,coupe,87,491,894,860
00398.jpg,1024,1024,aero,457,632,515,648
00398.jpg,1024,1024,wheel,518,654,608,746
00398.jpg,1024,1024,wheel,95,654,179,741
00398.jpg,1024,1024,dlo,200,565,441,613
00398.jpg,1024,1024,mirror,382,586,443,611
00398.jpg,1024,1024,headlamp,621,630,697,661
00398.jpg,1024,1024,aero,654,689,696,725
00398.jpg,1024,1024,opening,701,696,715,725
00398.jpg,1024,1024,frontbumper,610,660,715,731
00398.jpg,1024,1024,grill,700,658,716,690
00398.jpg,1024,1024,rearlamp,38,621,66,644
00398.jpg,1024,1024,spoiler,49,603,71,624
00398.jpg,1024,1024,bodysurface,198,603,498,732
00398.jpg,1024,1024,fender,463,606,647,673
00398.jpg,1024,1024,fender,63,596,231,673
00398.jpg,1024,1024,coupe,32,560,714,747
00403.jpg,1024,1024,wheel,528,644,641,774
00403.jpg,1024,1024,wheel,58,655,146,767
00403.jpg,1024,1024,aero,453,618,525,637
00403.jpg,1024,1024,mirror,359,559,445,590
00403.jpg,1024,1024,headlamp,667,608,798,650
00403.jpg,1024,1024,grill,795,643,883,683
00403.jpg,1024,1024,opening,802,702,877,741
00403.jpg,1024,1024,aero,723,695,790,727
00403.jpg,1024,1024,frontbumper,642,647,878,753
00403.jpg,1024,1024,hood,498,576,879,653
00403.jpg,1024,1024,rocker,160,685,525,753
00403.jpg,1024,1024,rearlamp,21,620,37,646
00403.jpg,1024,1024,rearbumper,12,649,64,736
00403.jpg,1024,1024,fender,43,586,214,698
00403.jpg,1024,1024,fender,459,585,724,687
00403.jpg,1024,1024,bodysurface,143,589,503,757
00403.jpg,1024,1024,dlo,185,533,449,592
00403.jpg,1024,1024,coupe,14,522,882,786
00407.jpg,1024,1024,wheel,533,568,624,681
00407.jpg,1024,1024,wheel,111,557,194,669
00407.jpg,1024,1024,mirror,385,480,467,514
00407.jpg,1024,1024,dlo,231,444,468,513
00407.jpg,1024,1024,headlamp,648,537,768,576
00407.jpg,1024,1024,headlamp,828,525,880,559
00407.jpg,1024,1024,grill,765,565,885,605
00407.jpg,1024,1024,aero,694,613,759,643
00407.jpg,1024,1024,opening,771,611,882,656
00407.jpg,1024,1024,frontbumper,614,562,889,667
00407.jpg,1024,1024,aero,473,537,531,559
00407.jpg,1024,1024,rearlamp,64,517,84,544
00407.jpg,1024,1024,rearbumper,62,540,118,636
00407.jpg,1024,1024,spoiler,79,476,155,497
00407.jpg,1024,1024,bodysurface,214,495,521,662
00407.jpg,1024,1024,fender,482,511,688,597
00407.jpg,1024,1024,fender,83,481,252,606
00407.jpg,1024,1024,coupe,61,423,888,692
00407.jpg,1024,1024,hood,501,494,883,570
00408.jpg,1024,1024,headlamp,345,537,518,599
00408.jpg,1024,1024,headlamp,152,522,222,576
00408.jpg,1024,1024,wheel,559,571,646,728
00408.jpg,1024,1024,wheel,876,523,915,627
00408.jpg,1024,1024,mirror,679,447,776,487
00408.jpg,1024,1024,mirror,400,449,420,468
00408.jpg,1024,1024,dlo,679,410,823,488
00408.jpg,1024,1024,aero,355,658,467,696
00408.jpg,1024,1024,grill,154,584,351,646
00408.jpg,1024,1024,aero,641,523,701,549
00408.jpg,1024,1024,opening,339,697,478,728
00408.jpg,1024,1024,opening,157,648,345,719
00408.jpg,1024,1024,frontbumper,150,605,550,731
00408.jpg,1024,1024,bodysurface,677,467,853,660
00408.jpg,1024,1024,fender,849,450,920,544
00408.jpg,1024,1024,fender,475,502,694,629
00408.jpg,1024,1024,hood,155,472,636,598
00408.jpg,1024,1024,coupe,149,395,921,743
00408.jpg,1024,1024,aero,354,503,405,519
00408.jpg,1024,1024,aero,292,502,340,515
00411.jpg,1024,1024,headlamp,345,537,518,599
00411.jpg,1024,1024,headlamp,152,522,222,576
00411.jpg,1024,1024,wheel,559,571,646,728
00411.jpg,1024,1024,wheel,876,523,915,627
00411.jpg,1024,1024,mirror,679,447,776,487
00411.jpg,1024,1024,mirror,400,449,420,468
00411.jpg,1024,1024,dlo,679,410,823,488
00411.jpg,1024,1024,dlo,408,405,698,481
00411.jpg,1024,1024,aero,355,658,467,696
00411.jpg,1024,1024,grill,154,584,351,646
